SourceTable,PointID,MeasuringAgency,DataSource
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WaterLevels,NM-02244,USGS,A
WellData,NM-02244,,USGS
WaterLevels,NM-02247,USGS,A
WaterLevels,NM-02247,USGS,A
WellData,NM-02247,,USGS
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WaterLevels,NM-02249,USGS,A
WellData,NM-02249,,USGS
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WaterLevels,NM-02264,USGS,A
WellData,NM-02264,,USGS
WaterLevels,NM-02272,USGS,A
WaterLevels,NM-02272,USGS,A
WellData,NM-02272,,USGS
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WaterLevels,NM-02332,USGS,A
WellData,NM-02332,,USGS
WaterLevels,NM-02346,USGS,A
WaterLevels,NM-02346,USGS,A
WaterLevels,NM-02346,USGS,A
WaterLevels,NM-02346,USGS,A
WaterLevels,NM-02346,USGS,A
WaterLevels,NM-02346,USGS,A
WaterLevels,NM-02346,USGS,A
WaterLevels,NM-02346,USGS,A
WaterLevels,NM-02346,USGS,A
WellData,NM-02346,,USGS
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WaterLevels,NM-02351,USGS,A
WellData,NM-02351,,USGS
WaterLevels,NM-02355,USGS,A
WaterLevels,NM-02355,USGS,A
WaterLevels,NM-02355,USGS,A
WaterLevels,NM-02355,USGS,A
WaterLevels,NM-02355,USGS,A
WaterLevels,NM-02355,USGS,A
WaterLevels,NM-02355,USGS,A
WaterLevels,NM-02355,USGS,A
WaterLevels,NM-02355,USGS,A
WaterLevels,NM-02355,USGS,A
WaterLevels,NM-02355,USGS,A
WaterLevels,NM-02355,USGS,A
WaterLevels,NM-02355,USGS,A
WaterLevels,NM-02355,USGS,A
WellData,NM-02355,,USGS
WaterLevels,NM-02358,USGS,A
WaterLevels,NM-02358,USGS,A
WaterLevels,NM-02358,USGS,A
WaterLevels,NM-02358,USGS,A
WaterLevels,NM-02358,USGS,A
WaterLevels,NM-02358,USGS,A
WaterLevels,NM-02358,USGS,A
WaterLevels,NM-02358,USGS,A
WaterLevels,NM-02358,USGS,A
WaterLevels,NM-02358,USGS,A
WaterLevels,NM-02358,USGS,A
WellData,NM-02358,,USGS
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WaterLevels,NM-02363,USGS,A
WellData,NM-02363,,USGS
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WaterLevels,NM-02390,USGS,A
WellData,NM-02390,,USGS
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WaterLevels,NM-02394,USGS,A
WellData,NM-02394,,USGS
WaterLevels,NM-02402,USGS,A
WaterLevels,NM-02402,USGS,A
WaterLevels,NM-02402,USGS,A
WaterLevels,NM-02402,USGS,A
WaterLevels,NM-02402,USGS,A
WaterLevels,NM-02402,USGS,A
WaterLevels,NM-02402,USGS,A
WaterLevels,NM-02402,USGS,A
WaterLevels,NM-02402,USGS,A
WaterLevels,NM-02402,USGS,A
WaterLevels,NM-02402,USGS,A
WaterLevels,NM-02402,USGS,A
WellData,NM-02402,,USGS
WaterLevels,NM-02405,USGS,A
WaterLevels,NM-02405,USGS,A
WaterLevels,NM-02405,USGS,A
WaterLevels,NM-02405,USGS,A
WaterLevels,NM-02405,USGS,A
WaterLevels,NM-02405,USGS,A
WaterLevels,NM-02405,USGS,A
WellData,NM-02405,,USGS
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WaterLevels,NM-02406,USGS,A
WellData,NM-02406,,USGS
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WaterLevels,NM-02407,USGS,A
WellData,NM-02407,,USGS
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WaterLevels,NM-02410,USGS,A
WellData,NM-02410,,USGS
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
WaterLevels,NM-02412,USGS,A
