PointID,SiteNames,Easting,Northing,LocationNotes,CoordinateNotes,MeasuringPoint,WD_MPHeight,WellDepth,WL_MPHeight,DateMeasured,DepthToWater,LevelStatus,MeasurementMethod,SiteNotes,EquipmentType,Model,SerialNo,HangingCableLength,RecordingInterval,DateInstalled,EquipmentNotes
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1931-08-25,20.95,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1931-09-12,21.07,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1931-10-10,21.15,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1931-11-14,21.71,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1931-12-12,21.74,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1932-01-09,22.14,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1932-02-13,22.68,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1932-05-31,21.53,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1932-07-06,22.58,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1932-08-02,23.16,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1932-08-30,24.26,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1933-02-25,26.44,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1933-04-01,25.15,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1933-05-14,26.16,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1933-06-18,26.77,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1933-10-15,26.07,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1933-12-09,26.86,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1934-02-04,27.64,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1934-04-28,28.39,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1934-07-06,28.98,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1934-10-03,28.69,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1934-12-30,28.81,,U,,,,,,,,
